latitude;longitude;date
-3.342;105.058;37835
-3.447;103.996;37835
-3.448;103.987;37835
-3.4;104.198;37835
-3.401;104.189;37835
-3.395;103.969;37835
-3.396;103.96;37835
-3.387;103.964;37835
-3.389;103.954;37835
-3.39;103.945;37835
-3.324;104.079;37835
-3.326;104.07;37835
-3.21;104.688;37835
-3.245;104.126;37835
-3.246;104.117;37835
-3.114;104.914;37835
-3.203;104.092;37835
-3.106;104.642;37835
-3.177;104.083;37835
-3.178;104.074;37835
-3.073;104.748;37835
-3.168;104.082;37835
-3.136;104.172;37835
-3.138;104.163;37835
-3.139;104.154;37835
-3.162;103.861;37835
-3.151;103.869;37835
-3.053;104.431;37835
-3.193;103.059;37835
-3.194;103.049;37835
-2.842;105.077;37835
-3.127;102.803;37835
-2.842;104.757;37835
-3.119;102.791;37835
-2.833;104.756;37835
-3.101;102.778;37835
-3.098;102.781;37835
-3.099;102.77;37835
-2.749;105.083;37835
-2.706;105.259;37835
-2.708;105.241;37835
-3.028;102.856;37835
-3.029;102.846;37835
-2.998;102.999;37835
-2.999;102.989;37835
-2.827;104.08;37835
-2.987;102.935;37835
-2.989;102.924;37835
-2.745;104.4;37835
-2.745;104.27;37835
-2.839;103.409;37835
-2.717;103.689;37835
-2.728;103.612;37835
-2.729;103.603;37835
-2.82;102.961;37835
-2.708;103.687;37835
-2.641;104.098;37835
-2.513;103.643;37835
-1.992;103.613;37835
-3.296;104.561;37912
-3.296;104.58;37912
-3.3;104.551;37912
-3.798;105.695;37889
-3.805;105.685;37889
-3.687;105.762;37889
-3.641;105.628;37889
-2.907;104.857;37889
-2.843;104.702;37889
-2.755;104.978;37889
-2.84;104.69;37889
-2.779;105.082;37915
-2.78;105.094;37915
-4.361;104.278;37915
-4.237;104.303;37915
-4.109;103.976;37915
-4.105;103.869;37915
-4.054;103.465;37915
-3.97;103.992;37915
-3.971;103.983;37915
-3.909;104.156;37915
-3.91;104.146;37915
-3.884;103.886;37915
-3.583;105.676;37915
-3.584;105.667;37915
-3.828;103.946;37915
-3.836;103.889;37915
-3.838;103.879;37915
-3.569;105.71;37915
-3.819;103.944;37915
-3.539;105.656;37915
-3.54;105.647;37915
-3.773;103.952;37915
-3.546;105.219;37915
-3.548;105.21;37915
-3.321;103.961;37915
-3.339;103.636;37915
-3.372;103.403;37915
-3.26;103.871;37915
-3.201;103.245;37915
-3.026;103.178;37915
-3.028;103.168;37915
-2.376;104.454;37915
-2.316;104.3;37915
-2.291;104.407;37915
-2.828;104.635;37896
-3.957;105.629;37896
-4.604;103.729;37896
-4.587;103.727;37896
-4.592;103.762;37896
-4.597;103.728;37896
-3.596;104.595;37896
-3.077;105.163;37896
-2.699;102.531;37896
-2.682;102.527;37896
-2.7;102.521;37896
-2.477;103.165;37883
-2.281;104.408;37917
-2.615;104.734;37917
-2.778;105.089;37917
-2.884;104.994;37917
-2.885;105.003;37917
-2.894;105.002;37917
-3.103;105.169;37917
-3.255;105.325;37917
-3.256;105.334;37917
-3.194;104.598;37917
-3.195;104.607;37917
-3.937;105.639;37917
-4.684;103.938;37917
-4.686;103.923;37917
-4.687;103.834;37917
-4.628;104.177;37917
-4.674;103.846;37917
-4.676;103.831;37917
-4.586;103.736;37917
-4.541;103.982;37917
-4.543;103.968;37917
-4.583;103.673;37917
-4.585;103.659;37917
-4.524;103.602;37917
-4.342;103.763;37917
-4.241;104.405;37917
-4.215;104.429;37917
-4.205;104.427;37917
-4.244;103.727;37917
-3.936;105.632;37917
-3.81;105.58;37917
-3.812;105.568;37917
-4.071;103.734;37917
-3.981;104.057;37917
-3.983;104.043;37917
-3.942;104.094;37917
-3.94;104.089;37917
-3.704;105.682;37917
-3.918;104.171;37917
-3.697;105.659;37917
-3.916;104.1;37917
-3.918;104.086;37917
-3.956;103.817;37917
-3.998;103.519;37917
-3.9;104.14;37917
-3.954;103.497;37917
-3.865;103.899;37917
-3.885;103.754;37917
-3.641;105.186;37917
-3.643;105.175;37917
-3.563;105.677;37917
-3.78;104.017;37917
-3.782;104.003;37917
-3.769;104.015;37917
-3.771;104.001;37917
-3.779;104.012;37917
-3.781;103.998;37917
-3.768;104.011;37917
-3.77;103.997;37917
-3.747;104.079;37917
-3.749;104.065;37917
-3.705;104.058;37917
-3.692;104.071;37917
-3.694;104.057;37917
-3.767;103.291;37917
-3.602;103.728;37917
-3.344;104.681;37917
-3.124;105.739;37917
-3.126;105.728;37917
-3.168;105.357;37917
-3.342;103.87;37917
-3.143;105.243;37917
-3.111;105.111;37917
-3.172;103.361;37917
-2.996;104.2;37917
-2.944;104.179;37917
-2.946;104.166;37917
-3.036;103.107;37917
-2.864;104.173;37917
-3.002;102.697;37917
-3.004;102.68;37917
-2.571;105.537;37917
-2.67;104.174;37917
-2.767;102.413;37917
-2.77;102.395;37917
-2.596;103.213;37917
-2.703;102.424;37917
-2.587;103.208;37917
-2.428;104.243;37917
-2.43;104.23;37917
-2.419;104.229;37917
-2.489;103.318;37917
-2.214;104.068;37917
-2.216;104.055;37917
-1.893;103.739;37917
-1.892;103.731;37917
-4.021;104.568;37901
-3.494;104.55;37901
-3.567;105.669;37919
-3.84;105.727;37919
-3.849;105.725;37919
-4.043;103.833;37919
-3.581;105.594;37919
-2.299;103.977;37922
-3.32;103.85;37922
-2.824;103.387;37922
-3.298;102.862;37723
-3.419;103.616;37931
-3.232;103.565;37929
-2.944;105.692;37940
-3.816;103.888;37938
-3.67;104.073;37938
-3.658;103.962;37938
-2.168;103.848;37844
-2.212;103.835;37844
-2.491;103.476;37844
-2.737;105.092;37844
-2.828;104.761;37844
-2.837;104.76;37844
-3.033;105.232;37844
-3.887;105.075;37844
-3.813;104.505;37844
-3.742;103.777;37844
-4.147;105.021;37844
-4.311;103.798;37844
-4.082;103.895;37844
-3.992;103.806;37844
-3.831;104.752;37844
-3.827;104.755;37844
-3.617;105.768;37844
-3.948;103.388;37844
-3.631;105.477;37844
-3.6;105.158;37844
-3.746;103.24;37844
-3.528;104.569;37844
-3.517;104.363;37844
-3.519;104.352;37844
-3.515;104.366;37844
-3.516;104.355;37844
-3.447;104.356;37844
-3.443;104.153;37844
-3.445;104.142;37844
-3.572;103.021;37844
-3.577;102.983;37844
-3.551;103.018;37844
-3.429;103.82;37844
-3.244;105.012;37844
-3.378;103.967;37844
-3.38;103.956;37844
-3.383;103.933;37844
-3.296;104.334;37844
-3.164;105.133;37844
-3.295;104.124;37844
-3.437;103.098;37844
-3.427;103.097;37844
-3.298;103.588;37844
-3.232;103.987;37844
-3.24;103.931;37844
-3.348;103.082;37844
-3.068;104.955;37844
-2.993;105.439;37844
-3.275;103.103;37844
-3.282;103.052;37844
-3.289;103;37844
-3.119;104.143;37844
-3.151;103.911;37844
-3.129;103.999;37844
-3.207;103.284;37844
-3.211;103.281;37844
-3.108;103.855;37844
-3.107;103.785;37844
-3.149;103.494;37844
-3.164;103.386;37844
-3.197;103.075;37844
-3.199;103.062;37844
-3.238;102.788;37844
-3.187;103.073;37844
-3.029;103.836;37844
-3.019;103.835;37844
-3.021;103.823;37844
-2.76;105.585;37844
-3.155;102.645;37844
-3.122;102.805;37844
-3.128;102.683;37844
-2.838;104.699;37844
-2.839;104.689;37844
-3.091;102.868;37844
-3.093;102.854;37844
-3.097;102.828;37844
-3.099;102.815;37844
-2.83;104.687;37844
-2.826;103.898;37844
-2.883;103.006;37844
-2.63;104.693;37844
-2.738;103.579;37844
-2.476;105.193;37844
-2.528;104.631;37844
-2.796;102.667;37844
-2.764;102.58;37844
-2.694;103.01;37844
-2.715;102.857;37844
-2.709;102.865;37844
-2.696;102.876;37844
-2.473;104.367;37844
-2.558;103.482;37844
-2.538;103.551;37844
-2.326;104.249;37844
-2.326;103.967;37844
-2.243;103.98;37844
-2.245;103.969;37844
-2.264;103.69;37844
-2.265;103.679;37844
-2.156;103.941;37844
-2.158;103.93;37844
-2.14;103.771;37844
-2.141;103.76;37844
-2.076;103.788;37844
-2.078;103.777;37844
-2.062;103.599;37844
-1.96;103.89;37844
-1.81;104.09;37844
-4.23;104.11;37876
-4.168;103.902;37876
-3.049;103.155;37954
-2.038;103.731;37986
-2.034;103.725;37986
-3.129;104.584;37986
-3.139;104.588;37986
-4.001;103.494;37981
-2.465;103.847;37983
-2.474;103.843;37983
-4.006;103.278;37880
