latitude;longitude;date
1.423;109.702;39464
1.466;109.793;39464
-2.808;111.629;39464
-2.803;111.599;39464
-2.78;111.637;39464
-2.781;111.628;39464
-2.737;110.901;39464
-2.738;110.891;39464
-2.727;110.899;39464
-2.735;110.329;39464
-2.736;110.319;39464
-2.35;111.485;39464
-2.427;110.418;39464
-2.429;110.407;39464
-2.156;110.591;39464
-1.816;111.552;39464
-1.817;111.543;39464
-0.74;114.185;39464
-0.55;110.043;39464
-0.331;111.447;39464
-0.479;109.597;39464
-0.469;109.596;39464
-0.458;109.605;39464
-0.48;109.313;39464
-0.211;109.552;39464
-0.208;109.36;39464
-0.212;109.257;39464
-0.202;109.256;39464
-0.189;109.277;39464
-0.191;109.265;39464
-0.178;109.287;39464
-0.179;109.275;39464
-0.181;109.264;39464
-0.176;109.291;39464
-0.178;109.28;39464
-0.18;109.269;39464
-0.163;109.312;39464
-0.165;109.301;39464
-0.166;109.29;39464
-0.168;109.279;39464
-0.112;109.316;39464
-0.102;109.315;39464
-0.092;109.314;39464
0.099;109.847;39464
0.601;111.977;39464
0.441;109.97;39464
0.838;110.615;39464
1.122;109.223;39464
1.13;109.211;39464
1.275;109.578;39464
1.286;109.587;39464
1.297;109.596;39464
1.296;109.585;39464
1.36;109.591;39464
1.358;109.58;39464
1.418;109.719;39464
1.416;109.709;39464
1.415;109.699;39464
1.433;109.759;39464
1.427;109.718;39464
1.417;109.646;39464
1.415;109.635;39464
1.429;109.665;39464
1.425;109.634;39464
1.458;109.797;39464
1.456;109.786;39464
1.44;109.674;39464
1.436;109.643;39464
1.434;109.633;39464
1.461;109.791;39464
1.451;109.656;39464
1.481;109.663;39464
1.423;109.711;39464
1.416;109.707;39465
1.019;112.862;39466
1.428;109.644;39466
1.426;109.656;39466
1.421;109.694;39466
1.419;109.706;39466
-0.119;109.316;39466
-1.835;113.153;39466
-1.844;113.152;39466
-1.818;111.548;39466
-2.213;111.422;39466
-2.215;111.431;39466
-2.607;111.15;39466
-2.56;110.767;39466
-2.725;110.898;39466
1.306;109.585;39466
1.31;109.579;39466
1.33;109.586;39466
1.416;109.709;39466
1.414;109.699;39466
1.419;109.702;39466
-2.748;112.235;39466
-2.351;111.49;39466
-2.353;111.476;39466
-2.512;110.333;39466
-2.514;110.316;39466
-1.961;113.452;39466
-2.221;111.431;39466
-2.223;111.417;39466
-1.771;113.861;39466
-2.005;110.549;39466
-1.815;111.546;39466
-1.817;111.532;39466
-0.752;114.682;39466
-0.323;112.074;39466
0.091;111.611;39466
-0.174;109.286;39466
-0.177;109.267;39466
-0.175;109.281;39466
-0.118;109.312;39466
0.709;113.059;39466
1.018;112.855;39466
1.825;114.682;39466
1.298;109.596;39466
1.352;109.575;39467
0.084;117.481;39467
-0.176;109.278;39467
-0.16;109.305;39467
-0.124;109.315;39467
1.803;114.845;39468
4.198;117.41;39468
0.377;109.095;39469
-2.155;110.318;39469
-1.897;110.113;39471
-2.545;112.922;39471
-2.633;110.721;39471
-0.545;109.3;39471
-0.499;109.225;39471
-0.337;109.402;39471
-0.293;109.444;39471
-0.294;109.435;39471
-0.291;109.396;39471
0.316;109.072;39471
0.337;109.034;39471
0.374;109.096;39471
0.373;109.087;39471
1.478;109.669;39473
1.482;109.662;39473
-0.124;109.311;39473
0.087;117.48;39474
-1.288;116.61;39475
-3.613;116.278;39475
-3.614;116.288;39475
-3.603;115.421;39475
-3.358;114.756;39475
-3.296;112.819;39475
-1.621;116.313;39475
-0.209;116.67;39477
-0.31;116.602;39477
-0.332;116.505;39477
-0.541;116.381;39477
-0.061;117.369;39477
0.079;117.353;39477
0.077;117.342;39477
0.171;117.431;39477
0.405;116.273;39477
0.403;116.26;39477
0.401;116.267;39477
4.057;117.704;39477
4.191;117.429;39477
-0.546;116.395;39479
-0.547;116.385;39479
-0.538;116.384;39479
0.482;116.106;39479
-0.543;116.39;39479
-0.544;116.399;39479
-0.547;116.385;39480
1.069;116.927;39482
1.073;116.921;39482
-0.324;116.678;39482
-0.296;116.607;39482
-0.534;116.348;39484
-0.329;116.491;39484
0.252;116.759;39484
0.251;116.749;39484
0.454;116.62;39484
0.45;116.591;39484
-2.571;110.668;39485
4.042;117.623;39486
4.216;117.35;39486
4.262;117.241;39486
4.267;117.204;39486
4.265;117.192;39486
-1.471;110.275;39487
0.798;108.952;39489
0.796;108.937;39489
0.797;108.945;39489
0.795;108.931;39489
-2.598;112.705;39491
-2.909;116.199;39491
-2.092;116.132;39491
1.474;109.666;39492
1.471;109.682;39492
1.467;109.675;39492
-1.955;110.133;39494
-1.815;111.559;39494
-1.716;113.34;39494
-1.711;113.334;39494
-2.297;112.222;39495
-1.409;113.521;39495
-1.4;113.52;39495
-1.401;113.51;39495
-1.39;113.519;39495
-1.392;113.509;39495
-1.393;113.498;39495
-1.382;113.507;39495
-1.384;113.497;39495
-1.237;114.217;39495
1.493;109.662;39495
1.487;109.657;39495
-3.385;115.945;39495
-1.788;113.146;39495
-1.794;113.106;39495
-1.788;113.142;39495
-1.794;113.101;39495
-1.393;113.501;39495
-1.39;113.497;39495
-0.594;116.984;39495
-0.594;116.977;39495
-0.337;116.683;39495
1.458;109.665;39496
1.355;109.608;39496
1.346;109.609;39496
-1.392;113.505;39496
-1.776;113.133;39496
-1.778;113.145;39496
-1.849;113.196;39496
-1.891;113.074;39496
-1.893;113.086;39496
-1.916;112.618;39496
-1.987;112.886;39496
-1.739;110.099;39496
-1.802;109.966;39496
-1.905;110.1;39496
-2.202;111.758;39496
-2.363;112.456;39496
-2.504;112.933;39496
-1.398;113.495;39496
-1.389;113.494;39496
0.208;109.209;39496
0.21;109.214;39496
1.339;109.608;39496
1.368;109.576;39496
-2.544;113.016;39498
-2.729;111.879;39498
-2.419;111.976;39498
-2.292;112.22;39498
-0.789;109.523;39498
-0.18;116.036;39500
-0.356;115.792;39500
-2.308;116.333;39500
-2.311;116.317;39500
-2.312;116.327;39500
-2.207;111.448;39500
-2.208;111.439;39500
-1.453;112.918;39500
-2.493;112.896;39500
-2.025;111.622;39500
0.173;116.739;39500
-1.449;112.92;39500
3.482;117.241;39507
3.481;117.251;39507
-1.39;113.502;39507
-1.405;113.513;39507
-2.405;112.438;39514
0.624;112.478;39521
2.201;117.851;39523
-2.59;115.384;39523
-3.015;114.39;39523
-2.018;114.78;39523
-2.121;112.794;39523
-2.119;112.801;39523
-0.418;115.823;39523
0.92;114.886;39523
4.216;117.354;39525
-3.159;115.967;39525
0.25;116.354;39525
0.375;109.092;39526
-2.215;111.799;39528
-2.629;115.108;39530
-2.589;115.383;39530
-2.423;115.255;39530
-1.931;114.507;39530
-1.993;112.718;39530
-1.05;114.877;39530
0.624;112.382;39530
0.723;112.146;39530
0.717;112.101;39530
0.943;112.602;39530
-2.576;110.796;39533
-2.588;110.794;39533
-0.282;109.075;39533
0.374;109.091;39533
0.373;109.082;39533
1.477;109.672;39535
1.476;109.681;39535
0.375;109.094;39535
0.202;109.822;39535
0.055;111.507;39535
0.339;109.126;39535
0.659;108.975;39535
0.657;108.965;39535
1.256;109.226;39535
1.456;109.79;39535
2.235;118.053;39536
-2.6;116.314;39539
-2.588;115.382;39539
4.14;117.65;39541
2.009;117.731;39541
-2.225;115.49;39541
0.251;116.804;39541
0.153;116.133;39541
0.271;116.802;39541
0.465;116.603;39541
0.575;116.716;39541
0.573;116.705;39541
0.574;116.71;39541
1.43;118.393;39541
2.142;117.086;39541
3.626;117.167;39541
3.625;117.157;39541
0.783;108.936;39542
2.155;117.497;39543
-1.375;114.351;39543
-1.366;114.342;39543
-2.584;112.722;39544
-2.741;111.833;39544
-2.858;110.319;39544
-2.493;111.691;39544
-2.637;110.297;39544
-2.13;110.354;39544
-1.947;110.118;39544
4.245;117.172;39545
-0.421;117.308;39545
-0.426;117.277;39545
3.599;116.867;39546
2.154;117.5;39546
-0.189;116.064;39546
-2.145;115.396;39546
-3.819;115.45;39546
-3.135;114.958;39546
-2.613;116.36;39546
-2.602;116.361;39546
-2.604;116.352;39546
0.108;117.467;39548
0.107;117.476;39548
-3.024;115.16;39548
-1.307;116.681;39548
-0.528;116.339;39548
0.118;116.92;39548
4.042;117.689;39550
-3.101;112.549;39551
-2.274;111.518;39551
0.107;117.469;39552
0.106;117.471;39552
0.103;117.463;39552
4.193;117.422;39552
4.223;117.358;39552
1.459;109.79;39553
4.217;117.36;39555
3.95;117.362;39555
1.399;109.708;39555
-0.045;116.785;39555
-0.037;116.786;39555
0.029;116.788;39555
0.107;116.05;39555
0.789;108.952;39555
0.785;108.926;39555
0.803;108.95;39555
0.799;108.924;39555
1.486;109.662;39555
4.224;117.35;39557
-2.432;111.362;39560
-2.434;111.353;39560
-3.397;115.932;39562
-2.825;114.016;39562
-3.607;115.926;39564
0.372;109.092;39565
0.084;110.003;39565
-2.232;110.315;39565
-3.613;115.868;39566
-1.423;116.556;39566
-2.575;111.717;39567
-0.012;109.31;39570
-0.016;109.339;39570
-0.165;117.025;39571
-1.301;116.679;39571
-3.412;115.977;39571
-3.413;115.967;39571
-2.57;110.825;39571
-1.724;114.837;39571
-0.033;109.358;39572
-3.329;114.599;39572
-0.923;110.153;39572
0.337;109.127;39572
0.373;109.092;39572
0.372;109.08;39572
0.427;109.038;39572
-2.587;115.386;39573
-2.788;115.268;39573
-3.607;115.928;39573
0.345;116.796;39573
0.343;116.785;39573
3.914;115.705;39573
-2.991;111.567;39574
-2.516;111.905;39574
-2.043;114.24;39574
0.44;109.045;39576
0.438;109.033;39576
0.53;108.955;39576
-2.937;111.523;39578
-2.926;111.521;39578
-2.033;114.275;39578
-2.714;110.076;39579
-1.948;116.427;39580
-2.791;111.503;39580
-3.915;115.116;39580
2.136;117.81;39580
3.041;117.385;39580
-2.784;111.506;39580
0.374;109.088;39581
0.372;109.1;39581
-1.077;109.965;39581
-1.565;110.65;39581
-1.073;109.963;39581
-0.213;109.349;39581
0.369;109.106;39581
0.367;109.096;39581
0.376;109.095;39581
0.375;109.085;39581
0.703;108.937;39581
1.343;109.582;39582
1.338;109.62;39582
1.341;109.576;39582
1.335;109.614;39582
-1.947;116.421;39582
1.413;109.703;39582
1.757;109.39;39582
1.755;109.377;39582
2.15;117.498;39582
2.694;117.517;39582
2.692;117.505;39582
1.964;109.524;39583
1.755;109.381;39583
1.516;109.749;39583
1.515;109.758;39583
1.444;109.677;39583
1.439;109.648;39583
1.419;109.719;39583
1.417;109.729;39583
1.413;109.7;39583
1.411;109.709;39583
1.41;109.718;39583
1.402;109.708;39583
1.401;109.717;39583
1.357;109.575;39583
1.356;109.584;39583
1.348;109.573;39583
1.329;109.58;39583
1.328;109.589;39583
0.705;108.938;39583
0.654;108.97;39583
0.38;109.082;39583
0.379;109.091;39583
0.377;109.1;39583
0.37;109.083;39583
0.369;109.092;39583
-0.203;109.348;39583
-0.895;109.917;39583
-1.101;110.334;39583
-1.077;109.967;39583
-2.816;114.019;39583
-2.258;114.333;39583
-2.25;114.326;39583
-1.563;110.442;39583
-1.564;110.433;39583
-1.429;110.546;39583
-1.367;110.53;39583
-1.098;110.354;39583
-1.079;109.965;39583
-0.222;111.832;39583
-0.305;109.401;39583
-0.279;109.513;39583
-0.21;109.352;39583
0.238;111.904;39583
0.247;111.903;39583
-0.115;109.317;39583
0.169;109.493;39583
0.37;109.101;39583
0.368;109.092;39583
0.367;109.082;39583
0.366;109.073;39583
0.379;109.1;39583
0.378;109.09;39583
0.376;109.081;39583
0.371;109.042;39583
0.544;108.966;39583
0.555;108.974;39583
0.619;108.978;39583
0.63;108.986;39583
0.665;109.098;39583
0.647;108.974;39583
0.646;108.965;39583
0.644;108.955;39583
0.674;109.097;39583
0.673;109.087;39583
0.656;108.973;39583
0.655;108.963;39583
0.695;108.932;39583
0.705;108.94;39583
0.704;108.931;39583
0.763;109.023;39583
0.799;108.95;39583
0.798;108.94;39583
0.96;109.05;39583
1.309;109.805;39583
1.342;109.591;39583
1.391;109.677;39583
1.418;109.731;39583
1.414;109.704;39583
1.421;109.629;39583
1.455;109.67;39583
1.397;109.135;39583
1.453;109.15;39583
1.472;109.09;39583
1.489;109.078;39583
1.582;109.529;39583
1.59;109.518;39583
1.983;109.567;39583
1.982;109.558;39583
1.334;109.585;39584
1.522;109.759;39585
1.49;109.676;39585
1.489;109.686;39585
1.473;109.663;39585
1.448;109.763;39585
1.447;109.773;39585
1.426;109.718;39585
1.424;109.728;39585
1.423;109.739;39585
1.42;109.625;39585
1.416;109.655;39585
1.415;109.628;39585
1.403;109.709;39585
1.4;109.667;39585
1.398;109.677;39585
1.394;109.707;39585
1.38;109.602;39585
1.372;109.591;39585
0.43;111.608;39585
0.429;111.617;39585
0.763;108.928;39585
0.664;108.974;39585
0.654;108.973;39585
0.381;109.089;39585
0.371;109.088;39585
-2.315;116.28;39585
-1.882;112.608;39585
-2.342;114.39;39585
-2.393;114.383;39585
-2.873;114.741;39585
-1.374;113.45;39585
-1.366;110.527;39585
0.039;109.605;39585
0.375;109.1;39585
0.372;109.077;39585
0.385;109.098;39585
0.383;109.087;39585
0.382;109.076;39585
1.386;109.606;39585
1.43;109.767;39585
1.425;109.729;39585
1.423;109.716;39585
1.451;109.764;39585
1.489;109.688;39585
1.487;109.675;39585
1.485;109.662;39585
1.494;109.571;39585
1.492;109.559;39585
-3.43;114.71;39585
-2.758;112.399;39585
-2.759;112.39;39585
-2.754;111.629;39585
-2.8;111.153;39585
-2.803;111.148;39585
-2.657;111.599;39585
-2.678;111.159;39585
-2.492;112.117;39585
-2.406;112.151;39585
-1.797;114.931;39585
-2.198;112.082;39585
-2.389;110.223;39585
-2.385;110.23;39585
-1.374;113.455;39585
-1.439;110.534;39585
-1.369;110.531;39585
0.107;116.064;39585
0.106;116.054;39585
0.104;116.044;39585
0.11;116.058;39585
0.12;116.057;39585
-0.138;111.698;39585
-0.139;111.688;39585
-0.18;109.373;39585
0.018;109.729;39585
0.016;109.716;39585
0.648;112.343;39585
0.76;112.936;39585
0.759;112.927;39585
0.369;109.126;39585
0.362;109.083;39585
0.376;109.096;39585
0.374;109.081;39585
0.372;109.067;39585
0.384;109.075;39585
0.424;109.039;39585
0.655;108.963;39585
0.642;108.958;39585
0.656;108.971;39585
0.697;108.935;39585
0.765;108.935;39585
0.763;108.92;39585
0.776;108.933;39585
1.056;109.666;39585
1.054;109.653;39585
1.029;109.177;39585
1.027;109.163;39585
1.104;109.131;39585
1.267;109.701;39585
1.242;109.303;39585
1.24;109.289;39585
1.293;109.58;39585
1.245;109.296;39585
1.321;109.516;39585
1.394;109.715;39585
1.392;109.703;39585
1.39;109.69;39585
1.388;109.677;39585
1.377;109.6;39585
1.422;109.839;39585
1.421;109.827;39585
1.403;109.701;39585
1.401;109.688;39585
1.399;109.676;39585
1.397;109.663;39585
1.373;109.495;39585
1.419;109.847;39585
1.417;109.834;39585
1.396;109.696;39585
1.392;109.671;39585
1.41;109.72;39585
1.407;109.695;39585
1.378;109.502;39585
1.421;109.719;39585
1.419;109.706;39585
1.412;109.655;39585
1.418;109.628;39585
1.417;109.615;39585
1.449;109.766;39585
1.458;109.674;39585
1.47;109.686;39585
1.413;109.293;39585
1.479;109.671;39585
1.489;109.67;39585
1.488;109.657;39585
1.486;109.677;39585
1.484;109.664;39585
1.45;109.142;39585
1.528;109.447;39585
1.526;109.434;39585
1.515;109.112;39585
1.64;109.255;39585
1.666;109.361;39585
1.664;109.347;39585
1.893;109.355;39585
1.491;109.689;39585
1.499;109.569;39585
1.49;109.568;39585
1.465;109.676;39585
1.452;109.767;39585
1.432;109.773;39585
1.422;109.719;39585
1.396;109.706;39585
0.383;109.081;39585
0.381;109.09;39585
0.38;109.099;39585
0.374;109.079;39585
-3.329;114.601;39586
-3.331;114.595;39586
1.512;109.769;39586
1.517;109.763;39586
1.497;109.579;39586
1.484;109.667;39586
1.479;109.696;39586
1.45;109.784;39586
1.453;109.662;39586
1.448;109.692;39586
1.442;109.631;39586
1.485;109.571;39586
1.468;109.689;39586
1.457;109.657;39586
1.452;109.687;39586
1.439;109.776;39586
1.441;109.655;39586
1.391;109.678;39586
1.343;109.581;39586
1.347;109.575;39586
0.806;108.92;39586
0.806;108.915;39586
0.802;108.941;39586
0.757;108.935;39586
0.382;109.105;39586
0.371;109.076;39586
0.367;109.103;39586
0.369;109.096;39586
-1.083;117.059;39586
1.451;109.682;39586
1.454;109.676;39586
1.488;109.672;39586
0.372;109.083;39586
0.369;109.064;39586
0.384;109.081;39586
0.795;108.94;39586
0.794;108.934;39586
1.438;109.763;39586
1.452;109.672;39586
1.445;109.668;39586
1.459;109.666;39586
1.475;109.686;39586
1.486;109.662;39586
1.57;109.51;39586
1.578;109.504;39586
1.236;118.022;39587
1.226;118.021;39587
1.578;109.499;39587
1.496;109.683;39587
1.486;109.666;39587
1.484;109.682;39587
1.449;109.677;39587
1.441;109.643;39587
1.439;109.659;39587
1.436;109.635;39587
1.433;109.651;39587
1.355;109.607;39587
1.349;109.6;39587
0.119;116.057;39587
0.38;109.084;39587
0.377;109.102;39587
-2.27;113.892;39587
-2.814;114.022;39587
-3.126;114.951;39587
-3.041;113.94;39587
-3.074;114.036;39587
-3.075;114.045;39587
-2.544;111.444;39587
-1.412;110.487;39587
-1.002;110.074;39587
-1.003;110.065;39587
-0.455;112.16;39587
-0.262;109.455;39587
-0.253;109.454;39587
-0.196;109.34;39587
-0.181;109.383;39587
0.092;109.935;39587
0.09;109.926;39587
0.158;109.69;39587
0.156;109.681;39587
0.166;109.682;39587
0.375;109.079;39587
0.775;108.924;39587
0.774;108.915;39587
0.784;108.922;39587
0.783;108.913;39587
0.797;108.942;39587
1.442;109.787;39587
1.44;109.778;39587
1.451;109.786;39587
1.449;109.777;39587
1.447;109.759;39587
1.438;109.631;39587
1.452;109.669;39587
1.482;109.683;39587
1.493;109.571;39587
1.492;109.562;39587
1.502;109.57;39587
1.501;109.561;39587
1.584;109.496;39587
1.583;109.487;39587
1.581;109.478;39587
1.635;109.273;39587
1.634;109.264;39587
1.643;109.263;39587
-4.025;114.882;39587
-3.808;116.256;39587
-3.593;115.123;39587
-3.471;115.046;39587
-3.473;115.034;39587
-2.959;114.041;39587
-2.949;114.04;39587
-2.791;114.509;39587
-2.703;112.415;39587
-2.693;112.424;39587
-2.734;111.79;39587
-2.106;115.992;39587
-2.474;112.83;39587
-2.475;112.825;39587
-2.71;110.844;39587
-2.023;113.176;39587
-1.791;114.294;39587
-1.895;112.957;39587
-1.61;114.706;39587
-1.611;114.696;39587
-1.38;113.445;39587
-1.239;114.225;39587
-1.24;114.214;39587
-0.664;116.741;39587
-1.412;110.493;39587
-1.415;110.471;39587
-1.416;110.487;39587
-0.035;116.253;39587
0.073;116.876;39587
1.229;118.017;39587
0.711;112.244;39587
0.709;112.23;39587
0.37;109.091;39587
0.366;109.066;39587
0.372;109.084;39587
0.369;109.059;39587
0.643;108.98;39587
0.657;108.978;39587
0.648;109.001;39587
0.644;108.975;39587
1.071;111.196;39587
0.791;108.947;39587
0.792;108.942;39587
1.164;109.198;39587
1.342;109.591;39587
1.353;109.567;39587
1.346;109.561;39587
1.367;109.512;39587
1.394;109.6;39587
1.434;109.772;39587
1.43;109.751;39587
1.447;109.77;39587
1.444;109.749;39587
1.428;109.64;39587
1.424;109.618;39587
1.448;109.682;39587
1.444;109.66;39587
1.441;109.638;39587
1.478;109.699;39587
1.475;109.678;39587
1.472;109.695;39587
1.468;109.673;39587
1.485;109.693;39587
1.482;109.671;39587
1.478;109.65;39587
1.492;109.558;39587
1.458;109.137;39587
1.454;109.112;39587
1.575;109.493;39587
1.588;109.491;39587
1.632;109.268;39587
1.639;109.266;39587
1.638;109.277;39587
1.503;109.56;39587
1.502;109.57;39587
1.484;109.692;39587
1.452;109.78;39587
1.451;109.79;39587
1.444;109.768;39587
1.449;109.666;39587
1.445;109.67;39587
0.788;108.929;39587
0.78;108.917;39587
0.779;108.928;39587
0.377;109.085;39587
-1.003;110.069;39587
-1.004;110.079;39587
-1.05;110.273;39587
-1.406;110.491;39587
-2.773;111.203;39587
1.585;109.486;39588
1.499;109.574;39588
1.493;109.568;39588
1.455;109.664;39588
1.43;109.747;39588
0.802;108.95;39588
0.784;108.916;39588
0.379;109.086;39588
0.377;109.101;39588
0.367;109.084;39588
0.372;109.078;39588
0.37;109.094;39588
0.083;109.92;39588
-0.449;112.162;39588
-1.37;113.453;39588
-1.185;112.827;39588
-1.074;109.965;39588
-1.005;110.069;39588
-0.203;109.342;39588
0.153;109.682;39588
0.162;109.687;39588
0.338;109.122;39588
0.373;109.088;39588
0.371;109.077;39588
0.964;112.862;39588
0.665;108.982;39588
0.778;108.926;39588
0.777;108.914;39588
0.78;108.93;39588
0.779;108.919;39588
0.792;108.94;39588
1.41;109.618;39588
1.438;109.665;39588
1.443;109.657;39588
1.468;109.68;39588
1.575;109.492;39588
1.635;109.265;39588
4.142;117.658;39589
1.479;109.677;39589
-0.503;117.16;39589
-1.119;116.964;39589
-2.541;112.482;39589
-1.369;113.471;39589
-1.371;113.462;39589
-1.372;113.453;39589
-1.407;110.49;39589
-1.408;110.48;39589
-1.007;110.068;39589
-1.008;110.058;39589
-0.996;110.077;39589
-0.997;110.067;39589
1.417;109.66;39589
1.416;109.65;39589
1.442;109.761;39589
1.463;109.679;39589
1.462;109.669;39589
1.637;109.267;39589
-3.778;116.289;39589
-3.749;115.505;39589
-3.454;115.907;39589
-2.233;115.544;39589
-2.236;115.528;39589
-1.942;115.5;39589
-2.041;113.963;39589
-2.044;113.943;39589
-2.044;113.958;39589
-1.45;116.531;39589
-1.685;114.46;39589
-1.683;114.453;39589
-1.297;116.579;39589
-1.172;116.687;39589
-0.974;116.991;39589
-0.62;117.4;39589
-0.619;117.395;39589
-0.342;117.055;39589
-0.155;117.418;39589
-0.06;117.376;39589
-1.006;110.049;39589
0.078;117.48;39589
-1.372;113.455;39589
-1.373;113.465;39589
-1.374;113.474;39589
-0.996;110.064;39589
-0.998;110.078;39589
-1;110.071;39589
-1.402;110.479;39589
-1.404;110.491;39589
1.688;109.323;39590
1.669;109.321;39590
1.639;109.266;39590
1.637;109.276;39590
1.634;109.259;39590
1.633;109.269;39590
1.48;109.685;39590
1.478;109.695;39590
1.468;109.694;39590
1.451;109.681;39590
1.44;109.754;39590
1.438;109.764;39590
1.424;109.73;39590
1.417;109.708;39590
1.416;109.718;39590
1.408;109.707;39590
1.406;109.717;39590
1.393;109.673;39590
1.147;109.178;39590
0.768;108.929;39590
0.761;108.931;39590
0.375;109.089;39590
0.37;109.092;39590
-0.168;109.488;39590
-0.33;109.409;39590
-0.998;110.069;39590
-1.009;110.068;39590
-1.363;110.535;39590
-1.405;110.485;39590
-2.487;111.956;39590
-1;110.067;39590
-2.918;111.271;39590
-2.8;110.489;39590
-2.588;111.885;39590
-2.476;111.945;39590
-2.459;110.684;39590
-2.017;113.186;39590
-2.114;110.396;39590
-2.054;110.169;39590
-2.055;110.16;39590
-1.924;110.117;39590
-1.925;110.108;39590
-1.877;110.377;39590
-1.374;113.469;39590
-1.376;113.456;39590
-1.378;113.443;39590
-1.366;113.454;39590
-1.677;110.357;39590
-1.035;113.501;39590
-1.368;110.527;39590
-1.333;110.126;39590
-1.018;110.275;39590
-1.031;110.055;39590
-1.001;110.069;39590
-1.002;110.06;39590
-0.312;112.418;39590
-0.478;109.285;39590
-0.331;109.406;39590
-0.287;109.591;39590
-0.287;109.4;39590
-0.256;109.486;39590
-0.257;109.477;39590
-0.267;109.342;39590
-0.244;109.442;39590
-0.211;109.355;39590
-0.174;109.487;39590
-0.154;109.493;39590
0.17;109.249;39590
0.641;112.294;39590
0.679;112.057;39590
0.679;112.063;39590
0.677;112.052;39590
0.336;109.122;39590
0.344;109.042;39590
0.646;108.971;39590
0.655;108.97;39590
0.797;108.937;39590
1.397;109.714;39590
1.391;109.669;39590
1.406;109.713;39590
1.418;109.73;39590
1.416;109.721;39590
1.432;109.765;39590
1.45;109.124;39590
1.546;109.405;39590
1.577;109.492;39590
1.576;109.483;39590
1.627;109.269;39590
1.636;109.267;39590
1.635;109.258;39590
1.752;109.363;39590
3.852;117.122;39591
-0.46;117.581;39591
-0.462;117.592;39591
-1.585;112.474;39591
-0.47;117.59;39591
-0.46;117.588;39591
-0.462;117.578;39591
-0.442;112.256;39591
1.465;109.678;39591
-0.699;117.11;39591
-0.473;117.579;39591
-0.464;117.584;39591
-0.465;117.593;39591
-2.687;112.614;39592
-3.77;114.643;39592
-2.809;114.023;39592
-2.924;111.181;39592
-2.507;112.935;39592
-2.484;112.898;39592
-2.532;112.559;39592
-2.534;112.55;39592
-2.296;112.224;39592
1.469;109.677;39592
0.094;117.472;39593
1.464;109.666;39593
0.099;117.477;39593
-0.458;117.583;39593
-0.46;117.595;39593
4.222;117.354;39594
2.147;117.496;39594
0.374;109.091;39594
-0.464;117.588;39595
0.371;109.091;39596
-2.541;112.96;39596
-2.939;114.644;39596
-1.989;113.206;39596
-1.986;113.201;39596
3.431;117.265;39596
3.43;117.256;39596
3.44;117.264;39596
3.439;117.255;39596
1.296;109.602;39597
-0.464;117.586;39597
0.109;117.467;39597
0.101;117.461;39597
-0.963;114.903;39597
-0.957;114.897;39597
4.163;117.497;39598
0.103;117.477;39598
0.101;117.464;39598
4.199;117.345;39598
0.378;109.082;39599
0.377;109.091;39599
-2.614;114.761;39601
-2.371;111.294;39601
-2.372;111.283;39601
-2.673;115.014;39603
-3.296;113.944;39606
0.373;109.084;39610
-3.489;114.727;39610
0.093;117.467;39611
0.104;117.466;39611
0.109;117.472;39611
2.153;117.505;39612
0.103;117.477;39612
0.111;117.476;39612
1.466;109.782;39612
-0.403;117.403;39612
-0.458;116.103;39612
-0.454;116.107;39612
-0.456;116.097;39612
-0.379;116.149;39612
-0.086;117.424;39612
0.105;117.477;39612
0.104;117.468;39612
-2.011;113.177;39614
-3.12;113.335;39615
-3.065;112.575;39615
-3.066;112.566;39615
1.447;109.773;39615
1.446;109.764;39615
-0.04;112.007;39617
0.372;109.085;39617
0.37;109.096;39617
-1.724;114.84;39617
-2.205;115.243;39617
-2.207;115.237;39617
-1.828;110.328;39617
-1.802;109.967;39617
-2.476;111.158;39617
-2.477;111.167;39617
-2.457;110.788;39617
-2.465;110.777;39617
-2.466;110.786;39617
-3.141;114.964;39617
-3.143;114.977;39617
-3.293;114.89;39617
-3.311;112.199;39617
-3.312;112.208;39617
-3.826;115.339;39617
-3.828;115.33;39617
-3.291;113.941;39617
-2.648;115.024;39617
-2.588;114.99;39617
-2.611;114.7;39617
-2.607;114.663;39617
-2.591;114.716;39617
-2.103;115.989;39617
-1.956;116.425;39617
-2.278;113.433;39617
-2.279;113.424;39617
-2.255;112.943;39617
-2.256;112.934;39617
-2.175;110.309;39617
-2.177;110.296;39617
-2.171;110.302;39617
-0.195;116.518;39617
-0.307;111.591;39617
0.61;112.011;39617
0.428;110.032;39617
0.782;108.913;39617
-3.294;113.946;39619
-3.295;113.955;39619
-1.407;110.493;39619
-1.4;110.473;39619
1.498;109.567;39619
-3.378;115.927;39619
-3.299;113.945;39619
-2.39;114.811;39619
-2.056;110.607;39619
-2.735;110.737;39620
-2.739;110.731;39620
-2.744;110.722;39620
-2.739;110.729;39620
-2.76;110.432;39620
-2.56;110.624;39620
-2.369;111.461;39620
-2.371;111.446;39620
-2.015;113.188;39620
-2.019;113.183;39620
0.375;109.087;39620
0.373;109.076;39620
-0.465;117.589;39620
2.154;117.503;39621
-0.465;117.584;39621
-0.466;117.593;39621
-3.291;113.948;39621
-3.294;113.947;39621
-1.357;113.466;39621
-0.461;117.593;39621
-0.464;117.577;39621
-3.298;113.937;39621
-3.016;114.852;39621
-2.513;115.269;39621
-2.47;112.969;39621
-2.584;111.695;39621
-2.59;111.689;39621
-2.175;112.808;39621
